"","t","POL","IMP","n","damn","gnipc","gni","income"
"37",3,"bau","burkesr","cri",0.00268330774326991,12308.0388760835,0.000679417314759478,"middle"
"38",3,"bau","burkesr","cyp",0.000435801977860533,20824.0091460651,0.000271903879787936,"high"
"39",3,"bau","burkesr","cze",-0.00507979198232374,24069.6280240239,0.00276730900018059,"high"
"40",3,"bau","burkesr","deu",-0.0373478259023216,51039.2868275137,0.045574645271186,"high"
"41",3,"bau","burkesr","dji",0.000171661642948586,3304.63417351289,3.55746914945893e-05,"low-middle"
"42",3,"bau","burkesr","dnk",-0.00304420397892459,68106.6246138127,0.00428459165117894,"high"
"43",3,"bau","burkesr","dom",0.00511516710331236,8216.907754601,0.000966795150730665,"middle"
"44",3,"bau","burkesr","dza",0.00604950183754552,3656.03595143635,0.00175215223594234,"low-middle"
"45",3,"bau","burkesr","ecu",0.00262657906502696,5929.50544812934,0.00113934807017049,"middle"
"46",3,"bau","burkesr","egy",0.0305749425915012,3508.59133415941,0.00392923670706336,"low-middle"
"47",3,"bau","burkesr","esp",0.00434232446310176,29740.1676944978,0.0151186903171791,"high"
"48",3,"bau","burkesr","est",-0.00117632337542199,25973.8336107426,0.00037085888180471,"high"
"49",3,"bau","burkesr","eth",0.00467838263603248,963.66693488497,0.00122016295430512,"low"
"50",3,"bau","burkesr","fin",-0.00818303555851142,53661.749656761,0.00319427410998039,"high"
"51",3,"bau","burkesr","fra",-0.0107047154438612,43881.1519838273,0.0318157540374323,"high"
"52",3,"bau","burkesr","gab",0.000778590634676466,7100.50597384788,0.000173806369991651,"middle"
"53",3,"bau","burkesr","gbr",-0.015729818546638,45380.8068462387,0.0328188493864666,"high"
"54",3,"bau","burkesr","geo",-0.00085183039865298,4737.94319723654,0.000188740746867513,"middle"
"55",3,"bau","burkesr","gha",0.00486645904703966,2360.71670984796,0.000804651316377741,"low-middle"
"56",3,"bau","burkesr","gmb",0.000166024195103134,797.506421616929,2.13041213385099e-05,"low"
"57",3,"bau","burkesr","gnb",9.6870050426213e-05,781.091856425629,1.69101481385471e-05,"low"
"58",3,"bau","burkesr","gnq",0.00043535945761351,5805.96029649728,9.04219919757813e-05,"middle"
"59",3,"bau","burkesr","grc",0.00109570272521831,20138.9465087884,0.00230698446837299,"high"
"60",3,"bau","burkesr","gtm",0.00413944406464566,4942.06695173159,0.000908273914546487,"middle"
"61",3,"bau","burkesr","guy",0.000899995244769462,9375.84512046224,7.9594488692593e-05,"middle"
"62",3,"bau","burkesr","hkg",0.00957943766458476,54450.6908815597,0.00433578668883158,"high"
"63",3,"bau","burkesr","hnd",0.00156268922415293,2538.23218159279,0.000274361528946312,"low-middle"
"64",3,"bau","burkesr","hrv",-0.000595837362767957,17152.3332710771,0.000718358270525113,"high"
"65",3,"bau","burkesr","hti",0.000711898260434384,1422.7980575579,0.000176391259024995,"low-middle"
"66",3,"bau","burkesr","hun",-0.00153660338380151,17738.7557277276,0.00185012869457133,"high"
"67",3,"bau","burkesr","idn",0.0791922634878018,4136.17826426507,0.0122784033612866,"low-middle"
"68",3,"bau","burkesr","ind",0.302749212231763,2172.73938714261,0.0325200281909066,"low-middle"
"69",3,"bau","burkesr","irl",-0.00239309830411082,74516.735649726,0.00402470090080747,"high"
"70",3,"bau","burkesr","irn",0.0112481667611568,3326.66784204215,0.00303836496922698,"low-middle"
"71",3,"bau","burkesr","irq",0.0110270636733229,5035.17350968926,0.00222719679508963,"middle"
"72",3,"bau","burkesr","isl",-0.000353249738750187,64407.8379872499,0.000257567213365835,"high"
"73",3,"bau","burkesr","isr",0.00669846042484243,49564.6894480019,0.00498538208803842,"high"
"74",3,"bau","burkesr","ita",0.00351061552103669,35714.1140786888,0.0226591571527361,"high"
"75",3,"bau","burkesr","jam",0.000614079940152951,4802.36365700117,0.000153384717567616,"middle"
"76",3,"bau","burkesr","jor",0.00182269375359061,4482.82355833204,0.000494476190121477,"middle"
"77",3,"bau","burkesr","jpn",-0.00380008693969953,42623.4785044404,0.0575420355325324,"high"
"78",3,"bau","burkesr","kaz",-0.00713228852193251,8723.64827243134,0.00178063747095661,"middle"
"79",3,"bau","burkesr","ken",0.00489686481864333,2007.81081358812,0.00118587036869553,"low-middle"
"80",3,"bau","burkesr","kgz",-0.000734035789942785,1176.07013646883,8.45661502133334e-05,"low-middle"
"81",3,"bau","burkesr","khm",0.00218791856744143,1548.45964667169,0.00028186631556528,"low-middle"
"82",3,"bau","burkesr","kor",-0.00111173785665195,34976.2136165357,0.0194403821493365,"high"
"83",3,"bau","burkesr","kwt",0.00627514109645068,35179.313241748,0.00163566647025319,"high"
"84",3,"bau","burkesr","lbn",0.000841784004403285,3451.40746257141,0.000250954559360369,"low-middle"
"85",3,"bau","burkesr","lca",5.31489342968137e-05,9675.72141326874,1.91651084850728e-05,"middle"
"86",3,"bau","burkesr","lka",0.00667043344701296,3817.05941422563,0.000908416326577666,"low-middle"
"87",3,"bau","burkesr","lso",1.22488255396071e-05,1270.43793998584,2.94634927498609e-05,"low-middle"
"88",3,"bau","burkesr","ltu",-0.00189635569227497,21609.9766168791,0.000648859456866045,"high"
"89",3,"bau","burkesr","lux",-0.00048840089073971,80012.9849191866,0.00054925441640233,"high"
"90",3,"bau","burkesr","lva",-0.00107843345969357,19373.5123418933,0.000391886858676019,"high"
"91",3,"bau","burkesr","mar",0.00422114408535827,3406.66316370103,0.00136654468002533,"low-middle"
"92",3,"bau","burkesr","mda",-0.000188191227253138,5458.43785388092,0.000150913961297953,"middle"
"93",3,"bau","burkesr","mdg",0.000774309475445301,499.144633218821,0.000152414812936251,"low"
"94",3,"bau","burkesr","mdv",0.000266912287211395,8400.52594860871,4.90531112739263e-05,"middle"
"95",3,"bau","burkesr","mex",0.0389610293522552,9377.17513018763,0.0131206441502129,"middle"
"96",3,"bau","burkesr","mkd",-9.66848383687241e-05,6133.70652180954,0.000136058930037909,"middle"
"97",3,"bau","burkesr","mli",0.00169472484761905,874.413590429994,0.000195887545425333,"low"
"98",3,"bau","burkesr","mlt",0.000321433275339198,30559.8585632601,0.000169666648039122,"high"
"99",3,"bau","burkesr","mmr",0.00487418594322638,1144.49869156087,0.000673764573955732,"low-middle"
"100",3,"bau","burkesr","mne",-2.71424420758023e-05,9303.96114665184,6.19791188194323e-05,"middle"
"101",3,"bau","burkesr","mng",-0.00205624253707633,3763.52120649299,0.000134589011925172,"low-middle"
"102",3,"bau","burkesr","moz",0.0010624743384151,479.968858600366,0.000165819222030923,"low"
"103",3,"bau","burkesr","mrt",0.000971372710372487,1727.09646415349,8.85859057704345e-05,"low-middle"
"104",3,"bau","burkesr","mus",0.00042794465081849,10856.2110109714,0.000147637682199848,"middle"
"105",3,"bau","burkesr","mys",0.0220842033402412,10933.7560884684,0.00384939582259139,"middle"
"106",3,"bau","burkesr","nam",0.000505333185643368,4550.43083572099,0.000126465290615776,"middle"
"107",3,"bau","burkesr","ner",0.00128694131163701,588.838311271133,0.000158952440306369,"low"
"108",3,"bau","burkesr","nga",0.0290448719697796,2100.46767782282,0.00476965631887085,"low-middle"
"109",3,"bau","burkesr","nic",0.000993500045796643,2006.13160364811,0.000144428551771376,"low-middle"
"110",3,"bau","burkesr","nld",-0.00549657406712391,56365.3014429068,0.0106155561809254,"high"
"111",3,"bau","burkesr","nor",-0.00746154736927118,84088.8451464044,0.00488500961263486,"high"
"112",3,"bau","burkesr","npl",0.000112439039819187,1233.05745165816,0.000393040698959606,"low-middle"
"113",3,"bau","burkesr","nzl",-0.000144956228619937,45339.524712176,0.00249477890343034,"high"
"114",3,"bau","burkesr","omn",0.00509581511766575,14695.4759639859,0.000824516973721362,"high"
"115",3,"bau","burkesr","pak",0.032774842108555,1504.72719825019,0.0036399102458927,"low-middle"
"116",3,"bau","burkesr","pan",0.00288591276316596,14005.9374212008,0.000659185854189573,"high"
"117",3,"bau","burkesr","per",0.00466973789247516,6519.66687643962,0.00233619182366135,"middle"
